csid	covv_accession_id
3002649689	EPI_ISL_1516372
3031322670	EPI_ISL_747182
3002348081	EPI_ISL_1094409
3002651222	EPI_ISL_1711867
3002352034	EPI_ISL_1447054
3002350365	EPI_ISL_1447010
3031323835	EPI_ISL_1446911
3002647992	EPI_ISL_1798890
3002349125	EPI_ISL_1272941
3002647745	EPI_ISL_1798480
3002348177	
3002349201	EPI_ISL_1272703
3002348019	EPI_ISL_1095248
3031322741	EPI_ISL_751677
3031323731	EPI_ISL_1446939
3002347552	EPI_ISL_1094956
3031324205	EPI_ISL_1225994
3031324337	
3002349422	
3002349411	EPI_ISL_1273000
3002349912	EPI_ISL_1318560
3002350430	EPI_ISL_1318488
3002650349	EPI_ISL_1528370
3031323726	EPI_ISL_1094645
3002647522	EPI_ISL_1823671
3031324387	EPI_ISL_1094875
3002348798	EPI_ISL_1226153
3002347618	EPI_ISL_1094501
3031323416	
3031324268	
3002348638	EPI_ISL_1226029
3031323577	EPI_ISL_903820
3031323455	EPI_ISL_903933
3002650718	EPI_ISL_1678335
3002649661	
3031322949	EPI_ISL_751552
3031322533	EPI_ISL_747061
3002351666	EPI_ISL_1318306
3002350348	EPI_ISL_1318427
3031323748	EPI_ISL_1516348
3002648268	EPI_ISL_1823873
3002351597	EPI_ISL_1226398
3002650227	EPI_ISL_1678040
3002351263	EPI_ISL_1095058
3031323920	EPI_ISL_1225897
3031323940	EPI_ISL_1446922
3002228856	
3002131706	EPI_ISL_1446828
3002648461	
3002349525	EPI_ISL_1272609
3031401717	EPI_ISL_1095132
3002348788	EPI_ISL_1226144
3031322568	EPI_ISL_747096
3031324444	EPI_ISL_1095240
3002648406	
3002648407	
3002350652	EPI_ISL_1446572
3002347704	EPI_ISL_1094549
3002349497	EPI_ISL_1272758
3002650674	EPI_ISL_1678139
3002351303	EPI_ISL_1094615
3002350892	EPI_ISL_1446695
3002648328	EPI_ISL_1823826
3002348890	EPI_ISL_1226215
3002350850	EPI_ISL_1446687
3002351232	EPI_ISL_1095064
3002348532	
3002651036	EPI_ISL_1678222
3031324138	EPI_ISL_1094914
3002348225	
3002650235	EPI_ISL_1528380
3031401749	EPI_ISL_1094443
3002348483	
3002350059	
3031401690	
3031323797	EPI_ISL_1711916
3002348941	EPI_ISL_1226237
3002350024	EPI_ISL_1318378
3002131596	EPI_ISL_1446792
3031324173	
3002647682	EPI_ISL_1798466
3031322738	EPI_ISL_751707
3031324150	EPI_ISL_1094954
3002350476	EPI_ISL_1446994
3031322777	EPI_ISL_751650
3002349234	EPI_ISL_1272852
3031322508	EPI_ISL_747037
3031323046	EPI_ISL_751779
3031322815	EPI_ISL_751632
3002651376	EPI_ISL_1711844
3031322609	EPI_ISL_747134
3002352015	EPI_ISL_1272814
3002647566	EPI_ISL_1823679
3002651262	EPI_ISL_1711968
3002347474	EPI_ISL_1273069
3031323656	EPI_ISL_903958
3031401642	EPI_ISL_1446599
3002351479	EPI_ISL_1226303
3002648538	EPI_ISL_1823919
3031323854	EPI_ISL_1516330
3002650464	
3031401628	EPI_ISL_1528363
3002647661	EPI_ISL_1798329
3002648533	EPI_ISL_1823913
3031324419	EPI_ISL_1094349
3031324429	EPI_ISL_1094654
3002649871	
3002650448	
3031323891	EPI_ISL_1446899
3031323875	EPI_ISL_1446906
3002229020	
3002348005	
3002349216	EPI_ISL_1272624
3002347353	EPI_ISL_1094281
3002349186	
3002347562	EPI_ISL_1094302
3002349007	EPI_ISL_1226282
3002349390	
3002647779	EPI_ISL_1798486
3002650885	EPI_ISL_1678166
3031324048	EPI_ISL_1225922
3002350966	EPI_ISL_1446709
3002649658	EPI_ISL_1516269
3002651193	EPI_ISL_1678312
3002651195	EPI_ISL_1678134
3031322948	
3002347725	EPI_ISL_1094223
3002648560	EPI_ISL_1823703
3002348491	
3002647719	EPI_ISL_1798573
3031323361	EPI_ISL_903638
3002229207	EPI_ISL_1094526
3002350739	
3031323559	EPI_ISL_903596
3002347871	EPI_ISL_1095177
3031323439	EPI_ISL_903778
3031323001	EPI_ISL_751667
3002650307	EPI_ISL_1528473
3002351660	EPI_ISL_1318314
3002350667	EPI_ISL_1446582
3002349083	EPI_ISL_1272776
3031323497	EPI_ISL_903897
3002348508	
3002349651	EPI_ISL_1272866
3031401866	EPI_ISL_1094986
3002131608	
3002648283	EPI_ISL_1823721
3002348859	EPI_ISL_1226202
3002347900	
3002347403	EPI_ISL_1095289
3002647591	EPI_ISL_1823570
3031323636	EPI_ISL_1095115
3002349128	EPI_ISL_1272928
3031323059	
3002350464	EPI_ISL_1318402
3002647887	EPI_ISL_1823688
3002647888	EPI_ISL_1823690
3002347533	EPI_ISL_1094947
3002650706	EPI_ISL_1678151
3002349869	EPI_ISL_1318338
3002650138	EPI_ISL_1678292
3002651280	EPI_ISL_1711869
3002650097	EPI_ISL_1678119
3002651269	
3002348119	EPI_ISL_1094687
3002350544	
3031323027	EPI_ISL_751596
3002649802	EPI_ISL_1516353
3002347810	EPI_ISL_1095107
3002349405	EPI_ISL_1273002
3002350356	EPI_ISL_1318592
3002348449	EPI_ISL_1273048
3002349195	EPI_ISL_1272706
3002650361	EPI_ISL_1528372
3002350471	EPI_ISL_1318507
3002650470	EPI_ISL_1528458
3031323719	EPI_ISL_1225884
3002350520	EPI_ISL_1446961
3002650433	EPI_ISL_1528312
3031324399	EPI_ISL_1094882
3002348762	EPI_ISL_1226124
3002348774	EPI_ISL_1226133
3002647674	EPI_ISL_1798444
3031322987	
3002351483	EPI_ISL_1226304
3031322894	EPI_ISL_751709
3002348231	
3002350170	
3002650237	EPI_ISL_1528381
3031323608	EPI_ISL_903721
3031401721	EPI_ISL_1094434
3002348691	EPI_ISL_1226075
3002347612	EPI_ISL_1094803
3031322657	EPI_ISL_747169
3002650925	EPI_ISL_1823769
3002649659	EPI_ISL_1516275
3031323476	EPI_ISL_903717
3031322531	EPI_ISL_747059
3002351952	EPI_ISL_1272942
3031323381	
3031323400	EPI_ISL_1711730
3031401728	EPI_ISL_1095145
3002348664	EPI_ISL_1226050
3002349460	EPI_ISL_1272927
3002350064	
3002351520	EPI_ISL_1226335
3031322933	EPI_ISL_751689
3002347856	EPI_ISL_1094456
3002650737	EPI_ISL_1678184
3002650731	EPI_ISL_1678341
3002351309	EPI_ISL_1094604
3002351652	EPI_ISL_1318293
3002349159	EPI_ISL_1272834
3002349145	EPI_ISL_1272825
3002348495	
3002348935	EPI_ISL_1226235
3031323691	EPI_ISL_1225874
3031323627	EPI_ISL_1094893
3031401929	EPI_ISL_1094208
3031401934	EPI_ISL_1094826
3002350206	EPI_ISL_1446462
3031323200	EPI_ISL_1711892
3002647947	EPI_ISL_1798830
3002349692	EPI_ISL_1318392
3002647687	EPI_ISL_1798336
3031323733	EPI_ISL_1711714
3002347910	
3031322858	
3031322504	EPI_ISL_747034
3002647646	EPI_ISL_1798375
3002648447	EPI_ISL_1823906
3002131544	EPI_ISL_1446747
3002348917	
3002348128	
3002349396	
3002649586	EPI_ISL_1516208
3002650854	EPI_ISL_1678071
3002650862	EPI_ISL_1678057
3002348814	EPI_ISL_1226166
3002348151	EPI_ISL_1094733
3031323437	EPI_ISL_903825
3031324031	EPI_ISL_1711850
3002350669	
3002351499	EPI_ISL_1226317
3002350884	EPI_ISL_1446683
3002647995	EPI_ISL_1798901
3031401902	EPI_ISL_1095226
3002350807	EPI_ISL_1446603
3002348025	EPI_ISL_1095243
3002347548	EPI_ISL_1094298
3031322548	EPI_ISL_747076
3002351493	EPI_ISL_1226312
3002648277	EPI_ISL_1823879
3002647733	EPI_ISL_1798492
3002647598	EPI_ISL_1824009
3031322825	
3002348770	EPI_ISL_1226129
3002650450	EPI_ISL_1528454
3002650452	EPI_ISL_1528457
3031322990	
3031323924	EPI_ISL_1225901
3031322871	EPI_ISL_751710
3002351228	EPI_ISL_1095357
3002348560	
3002348581	
3002228845	
3002650109	EPI_ISL_1678171
3002651165	
3002651394	EPI_ISL_1711749
3002348470	
3002350729	EPI_ISL_1446626
3002131570	EPI_ISL_1446764
3031323519	EPI_ISL_1446733
3002650648	EPI_ISL_1528386
3002351589	EPI_ISL_1226390
3002650940	EPI_ISL_1824012
3002648489	EPI_ISL_1824028
3002347830	EPI_ISL_1094364
3002650012	EPI_ISL_1528523
3002648439	EPI_ISL_1823999
3002350994	EPI_ISL_1695899
3031323610	EPI_ISL_903690
3031322637	EPI_ISL_747161
3002649734	EPI_ISL_1516202
3002648347	EPI_ISL_1823594
3002351323	EPI_ISL_1095217
3002650917	EPI_ISL_1823761
3002650910	EPI_ISL_1823753
3002347719	EPI_ISL_1095314
3002347518	EPI_ISL_1094923
3002349085	EPI_ISL_1447046
3002348936	EPI_ISL_1226236
3031323871	EPI_ISL_1446875
3031401786	EPI_ISL_1094982
3031322862	EPI_ISL_751633
3002649668	EPI_ISL_1516389
3002351676	EPI_ISL_1318438
3002647877	EPI_ISL_1823639
3031323403	EPI_ISL_1711745
3002349324	EPI_ISL_1272978
3002349313	EPI_ISL_1272987
3002348471	
3002349536	
3031324022	EPI_ISL_1711856
3002349076	EPI_ISL_1272691
3002350857	EPI_ISL_1446648
3031322549	EPI_ISL_747077
3002650311	EPI_ISL_1528436
3002351925	EPI_ISL_1272733
3002349607	EPI_ISL_1272752
3031323107	EPI_ISL_903955
3002351669	EPI_ISL_1318445
3002131543	EPI_ISL_1446746
3031324137	EPI_ISL_1094377
3031322616	EPI_ISL_747141
3002229045	
3002349715	EPI_ISL_1318689
3002229065	
3002349098	EPI_ISL_1272626
3031323129	EPI_ISL_903942
3002348229	
3002351610	EPI_ISL_1226403
3002650598	EPI_ISL_1528330
3031322512	EPI_ISL_747040
3031322913	EPI_ISL_751548
3031324241	
3031324258	EPI_ISL_1095170
3002649918	
3002351312	EPI_ISL_1094619
3002350671	
3002347606	
3002348107	EPI_ISL_1094399
3002647606	EPI_ISL_1823818
3002649816	EPI_ISL_1516173
3002349012	EPI_ISL_1226286
3002348131	EPI_ISL_1094390
3002348687	EPI_ISL_1226073
3002649974	EPI_ISL_1528497
3002647769	EPI_ISL_1798563
3002649520	EPI_ISL_1516277
3002347929	
3002650919	EPI_ISL_1823764
3031322941	
3002648599	EPI_ISL_1823590
3002650281	EPI_ISL_1528267
3002647740	EPI_ISL_1798586
3002348719	EPI_ISL_1226092
3002349206	EPI_ISL_1272709
3002647662	EPI_ISL_1798371
3031323844	EPI_ISL_1516338
3031322586	EPI_ISL_747112
3002348994	
3002648059	EPI_ISL_1798742
3002349413	EPI_ISL_1273012
3002228899	EPI_ISL_914018
3002651138	EPI_ISL_1678353
3031324213	EPI_ISL_1225998
3002350128	EPI_ISL_1446409
3002650851	EPI_ISL_1678065
3002229208	EPI_ISL_1094262
3002351537	EPI_ISL_1226347
3002351534	EPI_ISL_1226345
3002131568	EPI_ISL_1446763
3031324281	
3031324293	
3002647959	EPI_ISL_1798739
3002350971	EPI_ISL_1446706
3002649758	
3031322530	EPI_ISL_747058
3002650552	EPI_ISL_1528479
3002651356	EPI_ISL_1711692
3031323214	EPI_ISL_1711890
3002348821	EPI_ISL_1226170
3002647690	EPI_ISL_1798468
3002350137	EPI_ISL_1446418
3002649898	
3031324091	EPI_ISL_1516228
3002349954	EPI_ISL_1318536
3002651202	EPI_ISL_1678048
3031401890	EPI_ISL_1094860
3002350845	
3002647655	EPI_ISL_1798410
3002350173	
3002647638	EPI_ISL_1798373
3002650966	EPI_ISL_1823979
3002350126	EPI_ISL_1446406
3031322602	EPI_ISL_747128
3002351934	
3002348154	EPI_ISL_1169490
3031323000	EPI_ISL_751757
3031323465	EPI_ISL_903890
3002647974	EPI_ISL_1798741
3002650921	EPI_ISL_1823768
3031322535	EPI_ISL_747063
3002351318	EPI_ISL_1094607
3002351306	EPI_ISL_1094232
3002348748	
3002650224	EPI_ISL_1678044
3031322875	EPI_ISL_751732
3031322872	EPI_ISL_751583
3002650960	EPI_ISL_1823990
3002349311	EPI_ISL_1272981
3031323147	EPI_ISL_903732
3002648240	EPI_ISL_1823944
3031322925	
3002131564	EPI_ISL_1446762
3031323428	EPI_ISL_1711781
3002647929	EPI_ISL_1798824
3002650367	EPI_ISL_1528461
3002651236	EPI_ISL_1711680
3002648356	
3002648076	EPI_ISL_1798682
3002351506	EPI_ISL_1226324
3031322966	EPI_ISL_751588
3002648258	EPI_ISL_1823893
3002348108	EPI_ISL_1094396
3002229186	EPI_ISL_1169545
3002349647	EPI_ISL_1272868
3002228868	
3031324179	
3002648033	EPI_ISL_1798636
3002348067	EPI_ISL_1094408
3002651288	EPI_ISL_1711862
3002350569	EPI_ISL_1447000
3002650414	
3002348243	
3002650006	EPI_ISL_1528530
3031323568	EPI_ISL_1446744
3002348014	EPI_ISL_1094780
3002348030	EPI_ISL_1094339
3002648382	EPI_ISL_1824047
3031322742	EPI_ISL_751724
3031324426	
3002350539	
3002650038	
3031322572	EPI_ISL_747100
3031323619	EPI_ISL_1094936
3002650507	EPI_ISL_1528294
3002350245	
3002651407	EPI_ISL_1711944
3002349031	EPI_ISL_1273037
3002348084	EPI_ISL_1094664
3031323404	EPI_ISL_1711733
3002650735	EPI_ISL_1678336
3002351900	EPI_ISL_1272773
3002651188	EPI_ISL_1678138
3031324062	EPI_ISL_1225936
3031324350	EPI_ISL_1094762
3002351931	EPI_ISL_1272739
3002348892	EPI_ISL_1226217
3031401800	
3002131534	EPI_ISL_1446772
3002650220	EPI_ISL_1528412
3002348530	
3002650108	EPI_ISL_1678177
3002647869	EPI_ISL_1823845
3002350543	
3002650758	EPI_ISL_1678256
3002649822	
3031401928	EPI_ISL_1094830
3002349655	EPI_ISL_1272858
3002347530	EPI_ISL_1094559
3002650755	EPI_ISL_1678088
3002348852	EPI_ISL_1226195
3002648034	EPI_ISL_1798631
3002649955	
3031322656	EPI_ISL_747168
3002348639	EPI_ISL_1226030
3002649712	
3002650252	
3002647611	EPI_ISL_1798418
3031401650	EPI_ISL_1272677
3031324035	EPI_ISL_1225910
3031323161	EPI_ISL_903744
3002650656	
3002349144	EPI_ISL_1272838
3031323123	EPI_ISL_903766
3002351928	EPI_ISL_1272743
3031323688	EPI_ISL_1094598
3002648484	EPI_ISL_1824008
3002650939	EPI_ISL_1824013
3002649722	EPI_ISL_1516308
3002650533	
3002349701	EPI_ISL_1318683
3031323962	EPI_ISL_1711727
3031322605	EPI_ISL_747131
3002351937	
3031324362	EPI_ISL_1094808
3002351512	EPI_ISL_1226329
3002650876	EPI_ISL_1678271
3031324274	
3031324286	
3002648565	EPI_ISL_1823861
3002347706	EPI_ISL_1094553
3002651199	EPI_ISL_1678142
3002350976	EPI_ISL_1446702
3002648371	EPI_ISL_1823574
3002650657	EPI_ISL_1528404
3031323110	EPI_ISL_903978
3002649950	
3002647765	EPI_ISL_1798579
3002648360	EPI_ISL_1823869
3002650290	
3031324027	EPI_ISL_1711859
3031324053	EPI_ISL_1225927
3002347458	EPI_ISL_1095295
3031323105	EPI_ISL_903633
3031323144	EPI_ISL_903940
3002650942	EPI_ISL_1824016
3002647695	EPI_ISL_1798334
3002229061	
3002349090	EPI_ISL_1272631
3002349219	EPI_ISL_1272623
3002651186	EPI_ISL_1678111
3002647653	EPI_ISL_1798331
3002348539	
3002650530	EPI_ISL_1528509
3002650527	
3031323411	EPI_ISL_1711717
3002650213	
3002351542	
3002650335	
3002648405	EPI_ISL_1823654
3002348641	EPI_ISL_1226032
3002650250	
3002351333	EPI_ISL_1094660
3031324045	EPI_ISL_1225919
3031323480	EPI_ISL_903688
3031322673	EPI_ISL_1233941
3031322968	EPI_ISL_751784
3002348744	EPI_ISL_1226112
3002648252	EPI_ISL_1823896
3002649696	
3002650223	
3002351214	EPI_ISL_1095360
3002351237	EPI_ISL_1095333
3002348558	
3002351668	EPI_ISL_1318432
3031324136	EPI_ISL_1094907
3002647881	EPI_ISL_1823635
3002350131	EPI_ISL_1446389
3002347686	EPI_ISL_1095034
3031401630	
3002651106	EPI_ISL_1678275
3031323176	EPI_ISL_903608
3002350554	EPI_ISL_1318526
3002651148	EPI_ISL_1678199
3002350697	EPI_ISL_1446586
3002647706	EPI_ISL_1798530
3031322560	EPI_ISL_747088
3031324125	EPI_ISL_1094642
3031323031	EPI_ISL_751754
3031324388	EPI_ISL_1094883
3002229011	
3031401914	EPI_ISL_1095231
3031401916	EPI_ISL_1095229
3031323212	EPI_ISL_1711909
3031323807	EPI_ISL_1711898
3002228901	EPI_ISL_914020
3031323272	EPI_ISL_903773
3031324128	EPI_ISL_1094644
3031323005	EPI_ISL_751722
3002351970	EPI_ISL_1272806
3031324249	EPI_ISL_1095158
3002349545	
3031322635	EPI_ISL_747159
3002351552	EPI_ISL_1226358
3002651444	EPI_ISL_1711797
3002351579	EPI_ISL_1226382
3031322943	EPI_ISL_751664
3031323482	EPI_ISL_1446735
3002349088	EPI_ISL_1272775
3002349673	EPI_ISL_1318447
3002348101	EPI_ISL_1094402
3002349960	EPI_ISL_1318532
3031401846	EPI_ISL_1094666
3002650945	EPI_ISL_1824030
3031323537	EPI_ISL_903795
3031401882	EPI_ISL_1094867
3002349023	EPI_ISL_1272952
3002647600	EPI_ISL_1824032
3002349828	EPI_ISL_1318666
3002350424	EPI_ISL_1318493
3002649727	EPI_ISL_1516425
3002651089	EPI_ISL_1678333
3002228895	EPI_ISL_914014
3002650518	
3002349639	EPI_ISL_1272684
3002349642	EPI_ISL_1272856
3002651053	
3002351480	
3031323887	EPI_ISL_1446883
3002347504	EPI_ISL_1095120
3002349217	EPI_ISL_1272622
3002349210	EPI_ISL_1272632
3002131537	EPI_ISL_1446769
3002351268	EPI_ISL_1094354
3031323853	EPI_ISL_1516329
3002350524	EPI_ISL_1446951
3002650979	EPI_ISL_1823917
3002350122	EPI_ISL_1446299
3031323588	EPI_ISL_1094209
3002650116	EPI_ISL_1678203
3031324319	EPI_ISL_1094695
3002350538	
3002349726	EPI_ISL_1318633
3002351903	EPI_ISL_1272727
3002350297	EPI_ISL_1446947
3031322826	EPI_ISL_751606
3031323758	EPI_ISL_1711768
3002351915	EPI_ISL_1447044
3031401933	EPI_ISL_1094824
3031323766	
3031323206	
3031323783	EPI_ISL_1711885
3031323040	
3002650935	EPI_ISL_1823622
3031323698	EPI_ISL_1225878
3031323207	EPI_ISL_1711906
3002347492	EPI_ISL_1094569
3002349804	EPI_ISL_1318646
3002648302	EPI_ISL_1823737
3031324408	
3031324413	EPI_ISL_1094715
3031401930	EPI_ISL_1095249
3031323771	
3031323796	EPI_ISL_1711914
3002228938	EPI_ISL_1225963
3002349113	EPI_ISL_1272882
3002349362	EPI_ISL_1272894
3002131624	EPI_ISL_1446844
3002651059	EPI_ISL_1678287
3002648301	EPI_ISL_1823741
3002648280	
3002348700	EPI_ISL_1226083
3002349415	EPI_ISL_1273020
3002348447	EPI_ISL_1273063
3031401904	
3031323267	EPI_ISL_903682
3031323566	EPI_ISL_903588
3031324432	EPI_ISL_1094246
3031323629	EPI_ISL_1446855
3002651054	EPI_ISL_1678037
3002349838	EPI_ISL_1318640
3002651077	EPI_ISL_1678087
3031322769	EPI_ISL_751624
3031324088	EPI_ISL_1516225
3002350008	EPI_ISL_1318478
3002651256	
3002349248	EPI_ISL_1447062
3002349453	EPI_ISL_1447053
3002650850	EPI_ISL_1678063
3002650846	EPI_ISL_1678260
3002351539	EPI_ISL_1226349
3002651441	EPI_ISL_1711788
3031323451	EPI_ISL_903834
3002650728	EPI_ISL_1678346
3002650368	EPI_ISL_1528460
3002350641	EPI_ISL_1695802
3031323487	EPI_ISL_903924
3002348756	EPI_ISL_1226121
3002648272	EPI_ISL_1823897
3002647753	EPI_ISL_1798478
3002647764	EPI_ISL_1798506
3002351517	EPI_ISL_1226333
3002349751	EPI_ISL_1447019
3002648563	EPI_ISL_1823863
3002651295	
3031322675	EPI_ISL_747186
3002347726	EPI_ISL_1094603
3031322954	
3031324063	EPI_ISL_1225937
3002651168	EPI_ISL_1678267
3002348669	EPI_ISL_1226055
3031322632	EPI_ISL_747156
3031322658	EPI_ISL_747170
3031324443	EPI_ISL_1094290
3002351536	EPI_ISL_1226346
3031323460	EPI_ISL_903859
3002649943	
3031324016	EPI_ISL_1711846
3002350057	EPI_ISL_1446990
3002350666	
3031323493	EPI_ISL_903805
3002350718	EPI_ISL_1446634
3002347959	EPI_ISL_1094590
3002649577	EPI_ISL_1516250
3002649546	EPI_ISL_1516193
3002650506	
3002347441	EPI_ISL_1095298
3002349790	EPI_ISL_1318429
3002131554	EPI_ISL_1446748
3031324139	EPI_ISL_1094913
3002650743	EPI_ISL_1678237
3002348087	EPI_ISL_1094661
3002348663	EPI_ISL_1226049
3002649958	EPI_ISL_1516374
3031324373	EPI_ISL_1094247
3002650719	EPI_ISL_1678183
3002347717	EPI_ISL_1094555
3031324047	EPI_ISL_1225921
3031324039	EPI_ISL_1225913
3002351899	EPI_ISL_1272756
3002349505	
3002651302	EPI_ISL_1711931
3002348494	
3031323512	EPI_ISL_1446729
3002347338	EPI_ISL_1094558
3002349574	EPI_ISL_1272869
3031322892	EPI_ISL_751659
3002131530	EPI_ISL_1695908
3002650147	EPI_ISL_1678101
3031324380	EPI_ISL_1094269
3002348242	
3002349449	EPI_ISL_1272999
3002349887	
3031323587	EPI_ISL_1094221
3031323254	EPI_ISL_903887
3002647716	EPI_ISL_1798583
3002131635	EPI_ISL_1446853
3031322565	EPI_ISL_747093
3002350015	EPI_ISL_1318632
3002651055	EPI_ISL_1678038
3002651074	EPI_ISL_1678278
3002351490	EPI_ISL_1226309
3002350332	EPI_ISL_1318364
3002350829	EPI_ISL_1446675
3002351929	EPI_ISL_1272740
3031401808	EPI_ISL_1094978
3002651101	EPI_ISL_1678247
3031323342	EPI_ISL_903747
3002648472	EPI_ISL_1823977
3031323406	
3031322513	EPI_ISL_747041
3031322914	EPI_ISL_751545
3002348794	EPI_ISL_1226149
3002649961	EPI_ISL_1516373
3031322936	
3002349624	EPI_ISL_1272666
3002347864	EPI_ISL_1094448
3002347854	EPI_ISL_1094445
3031323575	EPI_ISL_903782
3002349480	EPI_ISL_1272919
3031324021	EPI_ISL_1711854
3002651246	
3002351314	EPI_ISL_1094612
3002350089	
3002347601	EPI_ISL_1094844
3002350890	EPI_ISL_1446693
3002349962	EPI_ISL_1318534
3002351592	EPI_ISL_1226393
3002650497	EPI_ISL_1528444
3002651200	EPI_ISL_1678046
3031401886	EPI_ISL_1095256
3031323345	EPI_ISL_903885
3002650592	EPI_ISL_1528329
3002349320	EPI_ISL_1272973
3002648237	EPI_ISL_1823971
3002648246	EPI_ISL_1823947
3002648517	EPI_ISL_1823860
3002648509	EPI_ISL_1823859
3002350262	EPI_ISL_1446546
3031323979	EPI_ISL_1711784
3031322522	EPI_ISL_747050
3002651233	EPI_ISL_1711688
3002649915	EPI_ISL_1516377
3031324052	EPI_ISL_1225926
3002649654	
3031322532	EPI_ISL_747060
3002349075	
3002348499	
3002650032	EPI_ISL_1528281
3002348445	
3002350889	EPI_ISL_1446699
3031323532	EPI_ISL_903961
3031323551	EPI_ISL_903895
3002228859	
3002351337	EPI_ISL_1094919
3002347559	EPI_ISL_1094737
3031322893	
3002131514	EPI_ISL_1695903
3031322909	EPI_ISL_751708
3031324233	EPI_ISL_1095164
3031324238	EPI_ISL_1095161
3031401734	EPI_ISL_1095147
3031322923	EPI_ISL_751586
3002229198	EPI_ISL_1094204
3002131712	EPI_ISL_1446807
3002647902	
3002351648	EPI_ISL_1318307
3002347521	EPI_ISL_1094922
3002651109	EPI_ISL_1678097
3031322970	EPI_ISL_751686
3031401803	EPI_ISL_1094981
3002347496	EPI_ISL_1095121
3002349108	EPI_ISL_1272620
3002347439	EPI_ISL_1095297
3002349008	EPI_ISL_1226283
3002348697	EPI_ISL_1226081
3002229220	EPI_ISL_1094534
3002347622	EPI_ISL_1094792
3031322996	EPI_ISL_751795
3002348656	EPI_ISL_1226043
3002648555	EPI_ISL_1823709
3031323115	EPI_ISL_903910
3002351703	EPI_ISL_1318368
3031323510	EPI_ISL_903604
3002650317	EPI_ISL_1528409
3031323870	EPI_ISL_1446871
3031401912	EPI_ISL_1094319
3002350875	EPI_ISL_1446665
3002350000	EPI_ISL_1318540
3002131605	EPI_ISL_1446791
3002648005	EPI_ISL_1798799
3031322766	EPI_ISL_751705
3031324180	EPI_ISL_1094903
3002349634	EPI_ISL_1272688
3002648318	EPI_ISL_1823729
3002649778	
3002650439	EPI_ISL_1528310
3031323223	EPI_ISL_1711755
3002648067	EPI_ISL_1798691
3002647609	EPI_ISL_1823819
3002348535	
3031323376	EPI_ISL_1711801
3002351515	EPI_ISL_1226332
3002350258	EPI_ISL_1446543
3031324271	
3002347844	EPI_ISL_1094305
3002650725	EPI_ISL_1678180
3002647923	EPI_ISL_1798804
3002648562	EPI_ISL_1823865
3002350099	
3031322960	EPI_ISL_751645
3002347515	EPI_ISL_1094277
3031323314	EPI_ISL_903831
3002349179	
3031323942	EPI_ISL_1446920
3002651405	EPI_ISL_1711939
3002650479	
3002647789	EPI_ISL_1798536
3031323370	EPI_ISL_903609
3002650953	EPI_ISL_1823978
3002651398	EPI_ISL_1711719
3002348485	
3002350742	
3031322570	EPI_ISL_747098
3031322654	EPI_ISL_747167
3002348152	EPI_ISL_1094729
3031324278	
3031323584	EPI_ISL_903917
3002649531	
3002649521	
3002349092	EPI_ISL_1272629
3002347914	
3002647630	EPI_ISL_1798379
3002649688	EPI_ISL_1516238
3002651393	EPI_ISL_1711723
3031322820	EPI_ISL_751700
3031401611	EPI_ISL_1823789
3002351528	
3031322847	
3031322501	EPI_ISL_747032
3002348574	
3002649675	EPI_ISL_1516399
3031323907	EPI_ISL_1695915
3002651031	EPI_ISL_1678359
3002348614	
3031323389	
3002349593	EPI_ISL_1272898
3031323752	EPI_ISL_1516256
3002350307	EPI_ISL_1446950
3031323881	EPI_ISL_1446909
3002350314	EPI_ISL_1318468
3031323618	EPI_ISL_1094933
3031323615	EPI_ISL_1446857
3002650509	EPI_ISL_1528296
3002351260	EPI_ISL_1095056
3002351211	EPI_ISL_1095048
3002349178	
3031323873	
3002347643	EPI_ISL_1094513
3031322608	EPI_ISL_747133
3002650057	
3002650103	EPI_ISL_1678300
3002347453	EPI_ISL_1094576
3002350084	
3002351531	EPI_ISL_1226343
3002351568	EPI_ISL_1226373
3002229023	
3002350156	EPI_ISL_1446296
3031322870	EPI_ISL_1233936
3002350222	EPI_ISL_1446560
3002351966	EPI_ISL_1272805
3031401725	EPI_ISL_1095140
3002348810	EPI_ISL_1226164
3002349554	
3002349628	EPI_ISL_1272808
3031323418	EPI_ISL_1711813
3002651418	EPI_ISL_1711803
3002348627	EPI_ISL_1226018
3002650298	EPI_ISL_1528474
3002349859	EPI_ISL_1318310
3002351645	EPI_ISL_1318302
3002650655	EPI_ISL_1528405
3002351497	EPI_ISL_1226315
3031323114	EPI_ISL_1446725
3002229019	
3031323908	EPI_ISL_1225885
3002348578	
3002349582	EPI_ISL_1272902
3002351559	EPI_ISL_1226365
3002651178	EPI_ISL_1678109
3002651030	EPI_ISL_1678358
3002649785	
3031322838	EPI_ISL_751641
3002351204	EPI_ISL_1095059
3002351620	EPI_ISL_1318596
3002649667	EPI_ISL_1516396
3031323009	
3002350078	EPI_ISL_1318517
3002349849	EPI_ISL_1447018
3002650011	
3002651152	EPI_ISL_1678191
3031323042	EPI_ISL_751687
3031324312	EPI_ISL_1094689
3002647711	EPI_ISL_1798575
3002349918	EPI_ISL_1318577
3002650828	EPI_ISL_1678227
3002348028	EPI_ISL_1094788
3031323824	EPI_ISL_1446867
3002348734	EPI_ISL_1226104
3002349193	EPI_ISL_1272705
3002650937	EPI_ISL_1823627
3002650604	EPI_ISL_1528355
3002648035	EPI_ISL_1798624
3002349596	EPI_ISL_1272900
3031323302	EPI_ISL_903701
